LtR algorithm,repo_name,ndcg@1,ndcg@2,ndcg@3,ndcg@4,ndcg@5,ndcg@6,ndcg@7,ndcg@8,ndcg@9,ndcg@10,ndcg@11,ndcg@12,ndcg@13,ndcg@14,ndcg@15,ndcg@16,ndcg@17,ndcg@18,ndcg@19,ndcg@20,Project_Category
ListNet,aseprite_aseprite,0.492063492,0.320128911,0.25618737,0.295844642,0.321589551,0.339964793,0.400440812,0.407751802,0.382270335,0.373097801,0.354271475,0.361583189,0.349299046,0.335538107,0.323257696,0.350372896,0.346129847,0.351349865,0.373380154,0.362845597,Medium
ListNet,dubzzz_fast-check,0.05511811,0.05511811,0.069898543,0.099185678,0.101668676,0.103440898,0.116328345,0.116470531,0.125500661,0.125030476,0.124630196,0.124284225,0.123981428,0.123713617,0.128848139,0.124632019,0.157712764,0.15629619,0.154999269,0.153806341,Medium
ListNet,education_classroom,1,0.613147193,0.58473619,0.505106773,0.503395428,0.556924015,0.550981141,0.546279834,0.51548914,0.497841121,0.526886971,0.525039119,0.510966254,0.49272712,0.476450317,0.461812182,0.462955399,0.482165376,0.499752741,0.515929883,Medium
ListNet,esphome_esphome,0,0,0.02607104,0.104417203,0.105295478,0.146984875,0.178602857,0.183350024,0.170376953,0.174685244,0.178353002,0.174784918,0.171662102,0.174692407,0.188229015,0.200402826,0.211424879,0.207836675,0.204551557,0.213849202,Medium
ListNet,ethereum_mist,1,1,0.765360637,0.636682439,0.556245803,0.549758748,0.501551239,0.481007597,0.455330518,0.429868689,0.419123147,0.40983553,0.438779533,0.4298991,0.412570447,0.40582008,0.428274539,0.412955244,0.398929928,0.418367507,Medium
ListNet,FaridSafi_react-native-gifted-chat,0.496062992,0.325482227,0.365507189,0.313322238,0.403417847,0.386244517,0.442480136,0.486967176,0.454182839,0.440816852,0.429438047,0.459714007,0.437167812,0.428360896,0.42050151,0.413433366,0.399892392,0.394319532,0.380927145,0.376502211,Medium
ListNet,FormidableLabs_victory,0.244094488,0.244094488,0.186820313,0.159382191,0.153967101,0.163681856,0.150848813,0.138811902,0.13734714,0.13011186,0.123952281,0.143697743,0.16097913,0.164770384,0.182830551,0.189238423,0.205378806,0.203571925,0.21829868,0.216383287,Medium
ListNet,Genymobile_scrcpy,0.05511811,0.033795515,0.031408419,0.194255335,0.175999825,0.159575153,0.15000423,0.139919622,0.130019503,0.125254217,0.121197408,0.117691015,0.1130775,0.11043372,0.106731002,0.104663016,0.10279068,0.134883677,0.16426587,0.159717689,Medium
ListNet,hibernate_hibernate-orm,0.023622047,0.401336599,0.541806598,0.470571573,0.473916176,0.476303363,0.437712077,0.422262451,0.427484264,0.403794036,0.409131053,0.440484572,0.424674057,0.407817001,0.43307497,0.420455201,0.404565916,0.394319454,0.384938482,0.380383828,Medium
ListNet,ipfs_js-ipfs,0.238095238,0.33634357,0.313290644,0.428745396,0.503696901,0.46138041,0.464191761,0.506946333,0.505893286,0.488855763,0.518421343,0.543975547,0.522746161,0.501073544,0.489856913,0.510296941,0.49521144,0.495098839,0.482057354,0.474168036,Medium
ListNet,LuckSiege_PictureSelector,0.023622047,0.014483792,0.024018203,0.019980081,0.049385029,0.046608059,0.047387797,0.045433453,0.062344771,0.064055672,0.061958071,0.075183432,0.073001728,0.098495471,0.098825478,0.097547371,0.119099745,0.117462375,0.120118533,0.138777491,Medium
ListNet,psf_black,1,1,1,0.851730047,0.772005176,0.715102129,0.671945845,0.637805643,0.609948311,0.586672403,0.566857027,0.538031129,0.523615312,0.545345293,0.523092594,0.506866066,0.496935752,0.514930259,0.498243818,0.490025063,Medium
ListNet,pygame_pygame,0.05511811,0.04293377,0.169270898,0.176297463,0.170821674,0.166534785,0.163045607,0.160125343,0.151971056,0.191506611,0.188045483,0.200217727,0.196880145,0.191623719,0.186835162,0.182447669,0.180309947,0.178332532,0.179965205,0.175254118,Medium
ListNet,google_orbit,0.244094488,0.536518657,0.467904437,0.430275821,0.373821449,0.359838289,0.349233212,0.340843716,0.31672706,0.296576635,0.337264015,0.372431044,0.354165551,0.34914473,0.344664095,0.3709216,0.366128718,0.361763578,0.383440183,0.371040383,Medium
ListNet,PyGithub_PyGithub,0.023622047,0.035806388,0.262044163,0.22195884,0.200068489,0.178503276,0.167198055,0.155741474,0.146393263,0.168639527,0.160251433,0.153001412,0.145497617,0.14999505,0.154008608,0.187905152,0.218594763,0.215000452,0.211709742,0.205627307,Medium
ListNet,stellar_stellar-core,0.492063492,0.688560156,0.55306788,0.46008194,0.464278082,0.467273048,0.424458947,0.429853421,0.434255142,0.406627487,0.440949312,0.430185184,0.433219941,0.413458892,0.41681156,0.440178314,0.423543679,0.444163406,0.437164654,0.438939989,Medium
ListNet,Tencent_wepy,1,0.622285448,0.481815449,0.420666588,0.380969658,0.366215999,0.343483199,0.335552522,0.320167228,0.307312203,0.303655567,0.2938099,0.328444259,0.318850008,0.315661513,0.303960296,0.296936897,0.295046735,0.318989264,0.312493179,Medium
ListNet,the1812_Bilibili-Evolved,0.05511811,0.079486791,0.088549372,0.093519367,0.212454229,0.297343121,0.280920829,0.262903005,0.252658083,0.244098042,0.233167074,0.227061767,0.264969719,0.258270818,0.249605887,0.244337218,0.239567016,0.232969316,0.225859195,0.219319191,Medium
ListNet,zyedidia_micro,0,0,0.115457464,0.105013872,0.172267029,0.175731775,0.171223264,0.162444823,0.177436526,0.19057258,0.183002433,0.179807034,0.181406191,0.208230565,0.204773918,0.228197981,0.224509825,0.245300122,0.241486913,0.23792122,Medium
ListNet,apache_airflow,0.496062992,0.304159631,0.467431172,0.388843121,0.469030006,0.471943869,0.430866183,0.476279953,0.513336164,0.5442981,0.541508088,0.512773824,0.536669325,0.557803856,0.555170466,0.532926314,0.531533225,0.548290187,0.54651638,0.544884803,Large
ListNet,apache_tvm,0.483870968,0.483870968,0.483870968,0.483870968,0.483870968,0.442146134,0.44596919,0.448993545,0.451461324,0.428895849,0.461929628,0.490481474,0.515470281,0.514028899,0.534756686,0.532717836,0.53087188,0.515344293,0.514275355,0.513292129,Large
ListNet,apple_cups,0.007874016,0.013966186,0.245328532,0.20408205,0.180404782,0.166900237,0.197059921,0.261130154,0.277753006,0.263588798,0.30618426,0.343000486,0.350507278,0.357146708,0.363071807,0.34884001,0.354403666,0.342571674,0.331204242,0.321257559,Large
ListNet,argoproj_argo-workflows,0.023622047,0.060175068,0.051598291,0.211050734,0.190591582,0.182778879,0.171081904,0.237225041,0.224339927,0.213573901,0.20122037,0.196810263,0.199129269,0.195433638,0.189448857,0.182804634,0.176789017,0.170465309,0.166547739,0.161925767,Large
ListNet,Automattic_mongoose,0,0.094428638,0.077814625,0.064731844,0.056238697,0.052722976,0.070257476,0.144445851,0.16932479,0.174081697,0.170844198,0.214842029,0.205463844,0.241706099,0.252555007,0.242435823,0.252020565,0.278775639,0.303270787,0.309505358,Large
ListNet,facebook_hhvm,0.023622047,0.023622047,0.252718748,0.378357304,0.459919982,0.412891797,0.377224783,0.349009216,0.325986199,0.368867488,0.348897818,0.383447518,0.365800251,0.350192013,0.377907821,0.402833341,0.425400671,0.445953973,0.431610194,0.418416554,Large
ListNet,neo4j_neo4j,1,0.707575831,0.541550689,0.49154011,0.427047552,0.381016458,0.368470921,0.378652072,0.351860256,0.329474629,0.368259126,0.348718042,0.380659489,0.363295951,0.347800542,0.333865132,0.321248144,0.345526962,0.333791731,0.322997477,Large
ListNet,fish-shell_fish-shell,0.118110236,0.081557215,0.178816587,0.168610177,0.146487666,0.136639019,0.1695714,0.156040528,0.180099077,0.184170515,0.202210985,0.192734447,0.207610881,0.2437552,0.238396153,0.228844276,0.257986769,0.248758634,0.240309974,0.240432359,Large
ListNet,kubernetes_ingress-nginx,0.023622047,0.014483792,0.024018203,0.023951598,0.020809027,0.024507174,0.024426074,0.022477006,0.091642389,0.085812028,0.084036632,0.080830829,0.125910525,0.121244702,0.118424251,0.115887748,0.113591222,0.110373043,0.108496404,0.137326107,Large
ListNet,Kunena_Kunena-Forum,0.244094488,0.341569211,0.318697804,0.265115928,0.262357808,0.26038922,0.258896208,0.238237705,0.292136775,0.289080287,0.286478221,0.271276711,0.307016187,0.304146054,0.333825829,0.360517593,0.365639944,0.388330876,0.409105169,0.395875407,Large
ListNet,languagetool-org_languagetool,1,1,0.765360637,0.804809975,0.730454124,0.759508246,0.78154341,0.798975053,0.777259292,0.791430231,0.803494314,0.773492313,0.784601147,0.759672632,0.769923148,0.748614269,0.758114305,0.73497113,0.743972381,0.752251877,Large
ListNet,linkerd_linkerd2,1,0.707575831,0.598824864,0.502117431,0.501323058,0.453227004,0.457151871,0.440151055,0.426278924,0.430718641,0.434498286,0.424394812,0.40628402,0.398885849,0.403030678,0.426949594,0.410814882,0.41386419,0.399808002,0.390698378,Large
ListNet,loomio_loomio,1,0.613147193,0.526552901,0.438024859,0.396050436,0.353360495,0.412609127,0.379685172,0.423576019,0.396627779,0.402379306,0.381027689,0.374311943,0.402852301,0.396080914,0.380211043,0.403633284,0.389195403,0.392824977,0.396163518,Large
ListNet,microsoft_onnxruntime,0.238095238,0.532840234,0.433885981,0.379618638,0.329810745,0.319924808,0.335697091,0.308910297,0.303899723,0.348186172,0.334473287,0.32935914,0.324883197,0.355678215,0.383160024,0.372259773,0.395982499,0.390334903,0.411041133,0.430087056,Large
ListNet,yuzu-emu_yuzu,0,0.190356143,0.145691099,0.121196414,0.105294829,0.093945188,0.130422955,0.120015915,0.128370707,0.151509129,0.200587497,0.202577786,0.241686529,0.27627651,0.307144985,0.334905777,0.360040135,0.38293137,0.37801226,0.39812628,Large
ListNet,microsoft_vscode,0.118110236,0.459271767,0.586147895,0.507457877,0.572081904,0.516358814,0.479869111,0.445976301,0.485176669,0.517930135,0.491160184,0.468022307,0.4941126,0.471573972,0.45246779,0.444118846,0.465125968,0.452713285,0.439209647,0.426788783,Large
ListNet,Homebrew_homebrew-cask,1,0.805050554,0.850793368,0.791153424,0.818555155,0.838112941,0.806772463,0.822190965,0.834771978,0.845283915,0.854232996,0.86196789,0.844022464,0.851137279,0.857486617,0.843005368,0.848938301,0.836316022,0.824759911,0.814130415,Large
ListNet,phalcon_cphalcon,0.244094488,0.244094488,0.244094488,0.203055483,0.241499556,0.221409658,0.223488165,0.225132437,0.226474112,0.213568503,0.259057236,0.258263262,0.246755527,0.236577438,0.226486865,0.21741216,0.211278958,0.203721553,0.196802499,0.198331842,Large
ListNet,vespa-engine_vespa,1,0.805050554,0.850793368,0.791153424,0.752436061,0.724801824,0.703843527,0.687263775,0.673735218,0.662431571,0.652808488,0.644491038,0.612882645,0.607553992,0.602798644,0.59852204,0.594650044,0.591123605,0.587895034,0.584925343,Large
RankNet,alibaba_BizCharts,0,0.191903361,0.290065984,0.019857583,0.209638395,0.159357573,0.101058058,0.162227064,0.149663723,0.11533392,0.10341173,0.153560172,0.112258635,0.122374211,0.103893436,0.141013716,0.100778917,0.101017784,0.136129169,0.123884897,Small
RankNet,AmruthPillai_Reactive-Resume,0.05511811,0.634469788,0.556587031,0.298435488,0.224552434,0.267446389,0.099488143,0.168297318,0.344779024,0.292355606,0.334393757,0.335051028,0.190807924,0.322576957,0.322990264,0.216454648,0.358045478,0.392085633,0.389384755,0.477730532,Small
RankNet,apache_kylin,1,0.613147193,0.530721274,1,1,0.869676234,0.734946899,0.817834171,0.94651533,0.864314555,0.873037638,0.725994711,0.804464019,0.834941076,0.791681952,0.844443427,0.794882236,0.758806144,0.787863621,0.783045793,Small
RankNet,asynkron_protoactor-dotnet,0.118110236,0.07241896,0.234639363,0.388843121,0.072459103,0.15874417,0.330384282,0.188442272,0.245429503,0.316439449,0.37968757,0.324705651,0.448836609,0.449503281,0.464109439,0.362488767,0.344824483,0.378074247,0.335178728,0.460773784,Small
RankNet,aws_chalice,0.244094488,0.195357127,0.356181774,0.204379322,0.180897117,0.191755616,0.076298977,0.115339906,0.127713507,0.254347809,0.10963759,0.158619994,0.123213752,0.265692609,0.190644536,0.222399606,0.120347685,0.230540834,0.202932474,0.263254863,Small
RankNet,open-mmlab_mmsegmentation,0.05511811,0.05511811,0.05511811,0.035092733,0.049777005,0.05511811,0.05511811,0.049724715,0.063477496,0.044883281,0.045434257,0.118078518,0.098640559,0.069120583,0.141493142,0.052127566,0.085165683,0.090960758,0.091045028,0.084406431,Small
RankNet,otya128_winevdm,0,0.145987427,0.227190494,0.328870767,0.196262769,0.14674333,0.161484286,0.163648466,0.166912339,0.323617847,0.31232044,0.250341379,0.278691744,0.222907431,0.277147538,0.409886288,0.286721249,0.221266417,0.473284369,0.345686804,Small
RankNet,remotion-dev_remotion,0,0.33634357,0.313290644,0.449364435,0.39040554,0.394039547,0.262648782,0.343723413,0.230039034,0.311076096,0.370947441,0.309389168,0.377561835,0.350508001,0.330929227,0.389865927,0.270635628,0.304977644,0.376659085,0.435433238,Small
RankNet,capistrano_capistrano,1,0.304159631,0.006994061,0.030783883,0.354054056,0.282979825,0.655969218,0.242071357,0.578675679,0.247580109,0.461724149,0.24408769,0.370764105,0.354618415,0.439843728,0.550727508,0.432083134,0.475449204,0.476772845,0.396863459,Small
RankNet,Shopify_shopify_app,0,0.047619048,0.078213121,0.197364834,0.211610971,0.213981193,0.081451172,0.198182614,0.213960897,0.179476267,0.197632191,0.158169041,0.188456458,0.209461655,0.124961125,0.163664422,0.196271684,0.249939604,0.249821854,0.276489454,Small
RankNet,StackExchange_StackExchange.Redis,0,0.033795515,0.083139932,0.195314836,0.287844109,0.177797506,0.24016979,0.12933104,0.139706728,0.134263393,0.296524615,0.218440224,0.20214976,0.227378312,0.26853024,0.342137692,0.305508539,0.241573185,0.26745541,0.30847679,Small
RankNet,tensorflow_tensor2tensor,0.111111111,0.803503336,0.283495169,0.680028183,0.22736717,0.259288558,0.335266292,0.569863829,0.334981346,0.252564509,0.475088217,0.29293303,0.257387328,0.447436623,0.37859288,0.403926347,0.181986911,0.382766947,0.405486643,0.452628823,Small
RankNet,ThePhD_sol2,0,0.398588269,0.244094488,0.342457965,0.200105988,0.40716902,0.125736837,0.170740271,0.176816503,0.143752815,0.140650007,0.129200113,0.18784477,0.197628756,0.188386453,0.180569458,0.213195244,0.19171522,0.280077362,0.171594071,Small
RankNet,the-tcpdump-group_tcpdump,1,1,1,1,0.876026698,1,0.904399978,0.880499511,0.84674123,0.966612045,0.687336975,0.814203529,0.886017543,0.73894961,0.710888215,0.67159794,0.965798878,0.847452897,0.783247309,0.85041843,Small
RankNet,vcmi_vcmi,0.244094488,0.244094488,0.129546138,0.142934428,0.119913783,0.049279544,0.16489725,0.201035207,0.275539959,0.160314542,0.330061738,0.181238619,0.3011039,0.234058021,0.371928877,0.270086744,0.232100643,0.32113834,0.256936982,0.26652138,Small
RankNet,vernesong_OpenClash,1,1,0.778293515,0.841139336,0.576694144,0.669485229,0.584841569,0.283409647,0.509435721,0.520600605,0.464621852,0.352298007,0.291516611,0.402007368,0.511829757,0.411611245,0.415757135,0.472005136,0.502365505,0.38410674,Small
RankNet,wiremock_wiremock,0.118110236,0.07241896,0.118110236,0.116237718,0.451499667,0.14337752,0.651014942,0.302592478,0.23622871,0.342557969,0.303205173,0.310414924,0.188569515,0.227724403,0.121886123,0.233449651,0.192643145,0.15453933,0.169990227,0.22590294,Small
RankNet,XTLS_Xray-core,0.492063492,0.145987427,0.122906333,0.176535429,0.107255989,0.2242528,0.188651668,0.214996514,0.19258227,0.142038345,0.143086875,0.162689732,0.356550202,0.181486173,0.201442895,0.183405022,0.133410811,0.209168882,0.243938054,0.10617083,Small
RankNet,zeromicro_go-zero,0.118110236,0.118110236,0.261423629,0.166956386,0.313958659,0.333587531,0.321065111,0.244525354,0.334802481,0.41466898,0.421438403,0.372579047,0.455649587,0.254691751,0.424967582,0.298029164,0.386167541,0.423872301,0.313664857,0.336316581,Small
RankNet,Zulko_moviepy,0.118110236,0.613147193,0.556587031,0.572083308,0.457814154,0.154380499,0.376245543,0.389396156,0.34610971,0.289543496,0.3536703,0.577742624,0.265911736,0.23188469,0.375673422,0.321583492,0.360767724,0.321670904,0.183291767,0.295176307,Small
RankNet,adobe_react-spectrum,1,0.420648322,0.072271963,0.403955772,0.554040134,0.498244068,0.80156702,0.30143447,0.490771626,0.411576109,0.346463019,0.511322769,0.47769707,0.361356988,0.53345343,0.441106144,0.422990118,0.393747371,0.548534303,0.490106739,Medium
RankNet,dubzzz_fast-check,0.496062992,0.496062992,0.188667867,0.680689086,0.321478157,0.267351779,0.427924476,0.103577481,0.525510512,0.157397951,0.342735749,0.499074642,0.315348171,0.34768778,0.365539068,0.4324689,0.463159529,0.53630644,0.454236401,0.39606941,Medium
RankNet,education_classroom,0,0.190356143,0.230914929,0.040030366,0.083403462,0.304738188,0.131045589,0.179432311,0.256244151,0.204740497,0.178633128,0.18357528,0.153322983,0.249958668,0.374931652,0.217494763,0.321884708,0.308982474,0.27952936,0.19318222,Medium
RankNet,psf_black,0.244094488,0.118110236,0.184972759,0.207027,0.311069084,0.831628842,0.354596094,0.38245275,0.295991793,0.304715139,0.283879579,0.35406608,0.435289521,0.440423288,0.407669081,0.261710547,0.487347099,0.36428242,0.340975853,0.389224428,Medium
RankNet,FaridSafi_react-native-gifted-chat,0.244094488,0.244094488,0.467904437,0.32353821,0.179570671,0.227332555,0.385873202,0.330964795,0.19252278,0.419021362,0.186354688,0.390827345,0.225680709,0.413481188,0.371033907,0.362667031,0.216500198,0.28238843,0.201733469,0.35611009,Medium
RankNet,LuckSiege_PictureSelector,0.244094488,0.206387153,0.0274048,0.124161725,0.127788551,0.297792417,0.234234847,0.105757844,0.307309141,0.183128695,0.117806159,0.123994504,0.111535783,0.2082398,0.081063676,0.142950446,0.192727225,0.125443785,0.098165167,0.1505793,Medium
RankNet,google_orbit,0.244094488,0.341569211,0.421459676,0.293276227,0.333763157,0.18511511,0.240367522,0.228969498,0.174376344,0.260691799,0.342701572,0.333898984,0.314283103,0.219542218,0.420542311,0.451586767,0.358453192,0.272711761,0.403193264,0.386330307,Medium
RankNet,PyGithub_PyGithub,0.496062992,0.045691276,0.063300637,0.032164692,0.00611954,0.055961962,0.070429794,0.119926167,0.086951019,0.087455391,0.088298157,0.08170072,0.060845122,0.05199602,0.149391419,0.143276077,0.09266067,0.128730643,0.100077122,0.162972907,Medium
RankNet,stellar_stellar-core,0.238095238,0.145987427,0,0.120314563,0.069791344,0.197169948,0.167408822,0.195932293,0.174074362,0.206690637,0.195969495,0.084744514,0.133741265,0.138167621,0.186257108,0.107542516,0.123256792,0.201992565,0.10711765,0.171281908,Medium
RankNet,Tencent_wepy,0.118110236,0.195357127,0.20679283,0.360609482,0.179241393,0.195034441,0.199529589,0.170063276,0.159667137,0.174042484,0.214795594,0.257471823,0.249683252,0.16312015,0.148317756,0.219938056,0.233684865,0.209959404,0.221048665,0.183373925,Medium
RankNet,the1812_Bilibili-Evolved,0.05511811,0.459271767,0.357051194,0.312435646,0.049777005,0.21714145,0.167446471,0.168531963,0.188601032,0.267428653,0.369557035,0.183044553,0.196022391,0.275823254,0.098713715,0.283358975,0.197221737,0.16639993,0.348871186,0.233242602,Medium
RankNet,zyedidia_micro,0.111111111,0.344690994,0.261148563,0.538008394,0.23131806,0.383332978,0.394776169,0.372807431,0.444748355,0.368301365,0.320522906,0.400379281,0.294776764,0.161092022,0.354197088,0.2901715,0.44830587,0.319140485,0.352831669,0.323766446,Medium
RankNet,FormidableLabs_victory,0.496062992,0.009138255,0.171822526,0.326593101,0.282357158,0.102329042,0.142165575,0.130377389,0.095609726,0.109487045,0.146443464,0.059319505,0.1301203,0.155539641,0.200137934,0.159518192,0.158340945,0.15267427,0.210456147,0.186832445,Medium
RankNet,aseprite_aseprite,0.492063492,0.33634357,0.182228723,0.21104579,0.394649811,0.275532397,0.590960797,0.36229776,0.464742343,0.369474736,0.413600462,0.420288158,0.455614559,0.331740535,0.400046061,0.438443893,0.359512522,0.381443721,0.403882508,0.401759456,Medium
RankNet,esphome_esphome,0.492063492,0.492063492,0.289883959,0.417705387,0.371816463,0.389829664,0.174398646,0.219851485,0.238037082,0.285117386,0.416342039,0.230921739,0.260789902,0.25483914,0.333377205,0.329612964,0.30905012,0.342746664,0.216321648,0.241494665,Medium
RankNet,ethereum_mist,0,0,0,0,0.040058292,0.022549709,0.020483582,0.013442185,0.036518996,0.033509357,0.018756231,0.026210848,0.037497943,0.016052599,0.029100629,0.044479231,0.028775151,0.039534153,0.023114717,0.056062721,Medium
RankNet,Genymobile_scrcpy,0.023622047,0.386852807,0,0.009789683,0.144310883,0.248962165,0.254777168,0.287421978,0.094587897,0.118712578,0.147090141,0.19540835,0.172899961,0.148041252,0.259216035,0.180431848,0.268904642,0.26800526,0.207111067,0.260635087,Medium
RankNet,pygame_pygame,0.05511811,0.04293377,0.083661346,0.16634716,0.152060787,0.184819851,0.237410912,0.131984192,0.233721916,0.170741368,0.155426834,0.229290076,0.158336342,0.240718244,0.177306092,0.192623457,0.178242889,0.271463899,0.231142745,0.221133247,Medium
RankNet,hibernate_hibernate-orm,0.496062992,0.05511811,0.142261661,0.228229624,0.298557646,0.269141125,0.16006381,0.482788024,0.431205595,0.398791071,0.478794445,0.536732804,0.37444813,0.241090591,0.313903891,0.44243489,0.368281677,0.364602279,0.355470053,0.273355171,Medium
RankNet,ipfs_js-ipfs,0.492063492,0,0.171762139,0.096045885,0.189366032,0.159991251,0.208750789,0.156472399,0.183372526,0.213248953,0.191420593,0.221992644,0.210406593,0.197977059,0.205266308,0.123912802,0.181148681,0.167852831,0.186558769,0.306766896,Medium
RankNet,pygame_pygame,0.05511811,0.341569211,0.301573674,0.245571711,0.323080739,0.29583717,0.149266063,0.320914628,0.277089429,0.333822708,0.229679309,0.232359864,0.21559035,0.270465898,0.153921674,0.207289508,0.247110034,0.169914496,0.345927631,0.275223715,Large
RankNet,ansible_awx,0.05511811,0.05511811,0.05511811,0.045851238,0.513959391,0.464182217,0.13363598,0.64124344,0.621713996,0.359279748,0.379101824,0.478202569,0.35931624,0.297542247,0.1618967,0.394976462,0.547080879,0.129520206,0.44413375,0.109916184,Large
RankNet,apache_airflow,0,1,0.703918089,0.201008192,0.429313755,0.809079134,0.627792018,0.591238041,0.487907287,0.838310541,0.720532542,0.562165798,0.694143987,0.816540233,0.684761112,0.732380301,0.65066195,0.663866841,0.465372312,0.740051076,Large
RankNet,apache_tvm,0.225806452,0.225806452,0.119840288,0.276178071,0.132292202,0.157476874,0.452059149,0.345607859,0.338651767,0.31200464,0.301412444,0.311590164,0.259260633,0.265441035,0.302975384,0.291101835,0.302218505,0.332254813,0.375055344,0.268763109,Large
RankNet,argoproj_argo-workflows,0,0.07241896,0.034970304,0.216707036,0.047290068,0.037321226,0.00251189,0.07680955,0.074577587,0.212061413,0.073696707,0.043162433,0.235852314,0.105551567,0.098559028,0.114494889,0.091099843,0.106814167,0.075067871,0.088884255,Large
RankNet,Automattic_mongoose,0.05511811,0.244094488,0.120091013,0.37118302,0.139216736,0.076690693,0.121048717,0.216362751,0.227496047,0.276124971,0.213659631,0.12086634,0.234175606,0.228928513,0.175696985,0.323284266,0.173631979,0.286345687,0.197798981,0.341552901,Large
RankNet,facebook_hhvm,0.023622047,0.023622047,0.252718748,0.023099236,0.193581992,0.247927729,0.426530033,0.12597198,0.100005018,0.108404493,0.032258622,0.248907825,0.086987227,0.202364364,0.205509842,0.134109615,0.194064743,0.20099887,0.18772657,0.333578591,Large
RankNet,neo4j_neo4j,0.05511811,1,1,0.398866057,0.388248164,0.275527779,0.5291463,0.317022881,0.429461666,0.430284218,0.366792351,0.212678362,0.317844425,0.336390324,0.191144792,0.405226624,0.189235154,0.304147428,0.288714686,0.323100056,Large
RankNet,fish-shell_fish-shell,1,0.401336599,0.71091215,0.092623425,0.011110991,0.184116857,0.130782919,0.135027501,0.227685034,0.385795549,0.318464243,0.381621774,0.367084693,0.520658125,0.198106004,0.326317566,0.266064849,0.318345192,0.359598543,0.466334414,Large
RankNet,kubernetes_ingress-nginx,1,0.07241896,0.103329804,0.084465585,0.218143622,0.525220897,0.194121198,0.180551317,0.337823966,0.304189816,0.105937641,0.270846744,0.215946714,0.246215676,0.327603671,0.242356798,0.089944276,0.226371227,0.157854057,0.170375041,Large
RankNet,Kunena_Kunena-Forum,0.496062992,0.14966585,0.305063771,0.314297666,0.23333081,0.131640567,0.245018833,0.133027997,0.192399037,0.308936571,0.287844835,0.255725124,0.315761939,0.345160378,0.373140144,0.301024179,0.256949426,0.373673076,0.291502256,0.230189601,Large
RankNet,languagetool-org_languagetool,0,0.492063492,0.376606028,0.70139178,0.558707341,0.617720055,0.398983676,0.540916507,0.471860069,0.41926818,0.506503604,0.542850871,0.441200101,0.457153278,0.486099983,0.564821189,0.482067375,0.444697,0.553000915,0.396469829,Large
RankNet,linkerd_linkerd2,0,0.094428638,0.171822526,0.102644714,0.19973914,0.196076895,0.179396487,0.187296061,0.132623137,0.184387711,0.306692206,0.129536649,0.173488561,0.217332985,0.280398199,0.150957417,0.211805135,0.151790023,0.160419327,0.215115791,Large
RankNet,loomio_loomio,0,0,0.306911326,0.088683814,0.151803328,0.156634504,0.309788877,0.263772385,0.276750125,0.307568264,0.225233913,0.214822344,0.396323726,0.223715654,0.205315932,0.146616375,0.219913598,0.209971802,0.210447364,0.205500298,Large
RankNet,microsoft_onnxruntime,0.111111111,0.39381516,0.096566733,0.321295009,0.253288779,0.396532583,0.668544205,0.233597179,0.303927043,0.219119304,0.291673354,0.377737792,0.360431663,0.320464876,0.305249093,0.344848908,0.314659419,0.313130734,0.295176638,0.28246904,Large
RankNet,yuzu-emu_yuzu,0.492063492,0.301707349,0.230914929,0.203925836,0.260573193,0.09566323,0.452220055,0.436126857,0.33350937,0.296374043,0.410741998,0.442067531,0.258132924,0.328091072,0.316659437,0.241119046,0.306675926,0.30326214,0.31316164,0.340833518,Large
RankNet,Homebrew_homebrew-cask,1,1,1,1,1,1,0.953826548,1,1,0.960492211,0.931320688,0.936149024,0.975284933,0.917988893,0.978505925,0.918482802,0.917295722,0.957110856,0.945155516,0.961233226,Large
RankNet,phalcon_cphalcon,0,0,0,0.041039005,0,0.035757533,0.054852785,0.024443549,0.0692384,0.071723723,0.023723971,0.068424373,0.072040517,0.041346719,0.058203261,0.079967883,0.153973428,0.046824546,0.082617913,0.03689517,Large
RankNet,microsoft_vscode,0.023622047,0.033795515,0.49853108,0.036674958,0.15735521,0.279141281,0.049209132,0.113043535,0.196130088,0.199484089,0.203524048,0.353080904,0.175085848,0.26834277,0.2291017,0.347463309,0.401224047,0.449269092,0.311086334,0.212832477,Large
RankNet,vespa-engine_vespa,0.496062992,0.496062992,0.232791809,0.302409896,0.17123665,0.214758656,0.290565007,0.274733722,0.26581035,0.257614738,0.315932619,0.2613626,0.360386441,0.313688113,0.245290517,0.20473668,0.176510976,0.24332565,0.272054744,0.226756745,Large
LambdaMART,alibaba_BizCharts,0.244094488,0.244094488,0.214533624,0.198322197,0.303506395,0.378580852,0.366258479,0.346457605,0.392699494,0.383245126,0.364265619,0.35788893,0.352308,0.34737191,0.337593371,0.328799287,0.317266433,0.341687676,0.346930769,0.35175345,Small
LambdaMART,AmruthPillai_Reactive-Resume,0.496062992,0.304159631,0.245724687,0.245450606,0.245272676,0.24514568,0.245049365,0.229893888,0.230898662,0.279829495,0.277762513,0.28934628,0.287126953,0.319644198,0.30836155,0.296006352,0.322610746,0.328815098,0.321658869,0.319150569,Small
LambdaMART,apache_kylin,1,1,1,0.872911469,0.790407488,0.812999288,0.830133311,0.843687745,0.854747738,0.863988801,0.871855954,0.878655714,0.884606918,0.889870499,0.894567776,0.85872491,0.86406379,0.868926201,0.873377898,0.87747264,Small
